,Total_Stops,Price,Journey_day,Journey_month,Dep_hour,Dep_min,Arrival_hour,Arrival_min,Duration_Hours,Duration_Mins,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Chennai,Delhi,Kolkata,Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi
5087,1,9385,18,5,13,0,21,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5088,0,5048,18,4,7,45,10,40,2,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5089,1,5058,12,6,20,25,1,30,5,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5090,1,11269,21,3,6,0,13,20,7,20,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
5091,1,7363,9,4,19,0,1,30,6,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5092,2,11762,9,3,21,30,19,15,21,45,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5093,1,15764,6,3,15,5,4,25,13,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5094,1,10262,12,6,10,0,4,25,18,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5095,2,10919,3,6,14,35,12,35,22,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5096,1,10262,15,6,17,30,19,0,25,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5097,2,11883,6,5,5,50,23,15,17,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5098,0,3847,21,3,22,20,0,40,2,20,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5099,0,5678,12,6,19,35,21,5,1,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5100,1,8662,12,5,7,10,22,40,15,30,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5101,1,12898,27,5,14,0,4,25,14,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5102,0,4423,12,5,21,10,0,5,2,55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5103,1,8991,12,6,17,40,8,15,14,35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5104,1,5409,15,5,17,55,22,50,4,55,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
5105,1,6442,27,4,8,35,16,10,7,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5106,2,9941,24,5,12,0,21,50,9,50,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5107,2,6494,21,3,6,40,21,20,14,40,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5108,1,7198,24,6,17,0,1,30,8,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5109,0,7110,9,3,5,45,8,35,2,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5110,1,11087,12,3,18,55,9,30,14,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5111,0,4804,9,5,20,20,22,55,2,35,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5112,0,4823,15,6,7,10,10,5,2,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5113,1,14151,12,5,9,35,19,10,9,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5114,1,10791,27,6,6,0,19,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5115,1,7980,1,4,7,10,9,5,25,55,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5116,1,6587,27,4,5,15,6,50,25,35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5117,0,3687,6,5,7,5,9,20,2,15,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
5118,2,13307,15,5,18,45,19,15,24,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5119,0,2050,24,3,15,0,16,25,1,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5120,1,10197,9,5,9,0,19,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5121,0,4668,24,6,21,0,23,50,2,50,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5122,0,4990,24,5,13,0,15,50,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5123,0,4049,24,5,6,25,7,55,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5124,1,7933,15,6,9,0,21,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5125,0,4049,6,5,9,10,10,40,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5126,1,6645,27,3,7,5,4,25,21,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5127,0,8040,18,6,8,45,10,15,1,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5128,1,8098,21,3,13,0,1,35,12,35,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5129,1,10262,3,6,2,15,19,0,16,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5130,1,12284,18,3,18,40,7,40,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5131,1,10262,3,6,15,0,19,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5132,0,4990,12,4,20,0,22,50,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5133,2,12568,18,3,17,25,10,35,17,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5134,1,11841,6,5,14,5,23,35,9,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5135,1,18371,15,6,2,15,12,35,10,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5136,1,23267,1,3,10,20,18,15,7,55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5137,1,13067,1,5,9,35,23,35,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5138,0,5277,21,6,22,5,0,25,2,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5139,2,13879,27,5,17,15,7,40,14,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5140,0,4174,9,4,17,15,19,50,2,35,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5141,2,10178,9,5,19,45,19,15,23,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5142,2,13882,12,6,11,45,4,25,16,40,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5143,0,4878,21,5,19,30,22,15,2,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5144,0,4668,27,6,9,45,12,35,2,50,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5145,1,10844,21,5,20,0,22,35,26,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5146,1,7005,27,6,8,45,21,0,12,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5147,1,12898,21,5,2,15,12,35,10,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5148,1,9929,15,6,3,50,19,15,15,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5149,1,14714,1,6,10,0,19,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5150,0,6094,21,4,5,10,8,0,2,50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5151,1,16736,6,3,11,40,23,0,11,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5152,0,7229,3,4,11,10,14,5,2,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5153,1,8882,18,5,4,55,12,35,7,40,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5154,1,10197,9,5,8,0,19,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5155,0,4804,12,5,20,20,22,55,2,35,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5156,1,13628,3,3,7,30,13,20,5,50,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5157,0,6216,27,5,14,40,17,50,3,10,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
5158,1,7480,21,5,5,15,6,50,25,35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5159,1,11936,12,6,10,0,16,15,6,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5160,0,3859,18,3,8,20,10,35,2,15,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
5161,1,8586,12,5,20,0,10,5,14,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5162,0,21730,1,3,21,10,0,5,2,55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5163,1,6628,1,6,17,10,1,30,8,20,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5164,2,10151,1,5,12,0,7,55,19,55,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5165,1,11467,21,5,17,0,14,25,21,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5166,1,7010,15,6,5,10,10,5,4,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5167,0,7229,3,4,17,45,20,45,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5168,0,8033,9,3,13,10,16,10,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5169,0,7229,18,5,11,10,14,5,2,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5170,1,6911,9,6,21,0,2,15,5,15,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5171,2,14300,27,6,20,0,19,0,23,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5172,2,13033,9,6,7,0,1,20,18,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5173,0,3943,24,5,4,0,6,50,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5174,0,6205,9,3,9,35,12,30,2,55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5175,1,14871,6,3,11,30,21,0,9,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5176,0,5678,18,5,2,55,4,20,1,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5177,1,16108,1,6,11,30,19,15,7,45,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5178,1,17261,6,3,20,35,9,30,12,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5179,0,3311,12,5,5,55,8,35,2,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5180,0,4174,12,4,11,30,14,5,2,35,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5181,0,4823,9,6,16,55,19,45,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5182,1,8425,9,3,22,0,13,20,15,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5183,0,7229,15,5,11,10,14,5,2,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5184,1,5281,9,6,10,35,19,35,9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5185,1,17549,9,3,8,0,4,25,20,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5186,1,13797,3,6,8,0,21,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5187,0,4823,12,4,8,30,11,20,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5188,1,7258,3,6,17,40,9,35,15,55,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5189,1,18192,3,3,12,50,1,35,12,45,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5190,2,13899,1,5,10,0,5,25,19,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5191,1,10844,9,5,14,5,20,45,6,40,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5192,1,14151,12,5,9,35,9,45,24,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5193,1,15147,6,3,15,15,1,35,10,20,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5194,0,3898,15,6,7,45,10,40,2,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5195,1,6818,15,5,5,5,16,10,11,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5196,1,14781,15,5,16,30,12,0,19,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5197,2,5192,21,5,15,10,23,30,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5198,2,14441,27,6,5,30,12,35,7,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5199,1,14151,24,5,20,25,21,5,24,40,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5200,1,4226,18,5,19,35,23,15,3,40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5201,2,13381,27,5,20,15,19,15,23,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5202,1,10678,15,6,4,55,19,0,14,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5203,1,12242,27,3,11,30,18,50,7,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5204,0,4995,21,6,2,55,4,20,1,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5205,1,10262,1,6,20,55,4,25,7,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5206,0,3841,15,4,22,20,0,40,2,20,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5207,1,9663,9,5,20,0,12,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5208,0,5224,18,4,11,30,14,5,2,35,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5209,1,14533,18,5,7,5,19,15,12,10,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5210,0,2017,24,5,22,45,0,15,1,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
5211,0,5769,12,6,18,55,22,0,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5212,1,11622,21,3,10,45,18,50,8,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5213,0,4823,3,4,18,55,21,50,2,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5214,1,7832,21,3,14,5,11,25,21,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5215,1,9001,24,6,7,30,19,15,11,45,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5216,0,2754,27,6,12,0,13,30,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5217,0,7229,24,5,7,10,10,10,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5218,1,6937,9,3,21,5,1,45,4,40,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5219,2,13033,6,6,10,0,1,20,15,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5220,0,3625,3,5,5,55,8,35,2,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5221,2,13292,27,6,21,25,19,0,21,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5222,2,12778,12,3,8,50,10,15,25,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5223,0,3841,1,6,14,55,17,25,2,30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5224,0,2227,18,3,21,20,22,45,1,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5225,1,6171,9,5,8,35,17,15,8,40,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5226,2,10676,12,5,12,0,7,55,19,55,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5227,2,13014,24,6,19,30,12,35,17,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5228,0,2754,18,3,2,30,4,0,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5229,2,8367,27,3,17,15,7,40,14,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5230,1,5177,3,4,2,15,4,25,26,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5231,0,4174,18,4,17,10,19,40,2,30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5232,1,9794,15,5,8,45,19,0,10,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5233,1,10486,27,5,9,45,16,10,6,25,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5234,1,15058,21,5,8,0,19,15,11,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5235,0,4804,27,4,22,15,0,50,2,35,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5236,1,17024,6,3,16,0,19,45,27,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5237,1,8855,12,5,16,40,0,15,7,35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5238,1,8372,9,6,21,0,7,40,10,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5239,0,4050,24,6,2,55,4,20,1,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5240,0,7229,12,5,11,10,14,5,2,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5241,0,2385,18,3,5,45,7,5,1,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
5242,0,3898,24,6,11,40,14,30,2,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5243,0,6860,3,3,1,30,4,15,2,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5244,1,6749,27,5,6,5,11,20,5,15,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
5245,2,15107,21,5,14,30,23,15,8,45,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5246,2,10368,15,6,9,40,4,25,18,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5247,1,7832,21,3,7,0,21,20,14,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5248,0,2385,27,5,13,15,14,45,1,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
5249,0,4804,24,6,14,25,16,55,2,30,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5250,2,8236,21,3,16,40,19,15,26,35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5251,1,6416,27,3,11,30,21,0,9,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5252,1,10262,9,6,11,30,19,0,7,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5253,1,14714,9,6,22,50,19,0,20,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5254,1,7646,1,4,15,55,21,25,5,30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5255,1,7480,1,6,20,40,9,25,12,45,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5256,0,11982,27,5,17,45,20,5,2,20,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
5257,1,8309,18,5,10,35,19,15,8,40,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5258,2,13344,9,6,5,30,12,35,7,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5259,1,4227,1,4,19,0,9,50,14,50,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5260,2,9706,21,3,12,0,7,40,19,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5261,0,2017,6,5,13,15,14,45,1,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
5262,1,6442,12,6,8,35,22,30,13,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5263,0,8016,15,6,18,55,22,0,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5264,1,5298,1,4,6,50,12,10,5,20,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5265,0,4878,21,5,17,0,19,35,2,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5266,1,10262,24,6,14,0,4,25,14,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5267,1,4176,12,5,4,50,9,50,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5268,1,5883,15,6,11,25,1,30,14,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5269,1,12717,6,6,10,0,19,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5270,0,3850,12,5,7,55,10,15,2,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5271,0,3597,27,5,19,35,21,55,2,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5272,0,2175,9,5,13,15,14,45,1,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
5273,0,7080,12,4,23,55,2,45,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5274,1,8849,1,4,21,10,8,15,11,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5275,1,9899,12,6,8,25,19,50,11,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5276,0,4878,15,6,7,0,9,40,2,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5277,1,7787,9,5,7,30,19,15,11,45,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5278,0,3597,3,5,17,45,20,5,2,20,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
5279,1,5281,1,4,10,35,19,35,9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5280,1,9345,15,5,20,20,18,50,22,30,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5281,1,6442,24,6,11,55,22,30,10,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5282,1,6838,6,6,9,15,21,0,11,45,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5283,0,3597,3,6,17,45,20,5,2,20,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
5284,0,3173,21,3,5,45,7,5,1,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
5285,1,13377,3,6,18,15,1,30,7,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5286,1,9314,9,5,20,25,18,0,21,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5287,1,9856,9,3,13,15,22,20,9,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5288,1,8372,21,5,8,0,19,15,11,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5289,1,7064,1,4,18,55,18,15,23,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5290,0,4804,1,5,22,15,0,50,2,35,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5291,2,13029,27,5,5,30,19,0,13,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5292,1,7640,24,5,14,20,22,30,8,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5293,1,22270,1,3,8,0,15,15,7,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5294,0,4441,1,4,21,5,23,55,2,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5295,1,12898,27,5,9,0,4,25,19,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5296,1,7064,1,4,18,55,16,20,21,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5297,1,10844,9,6,8,25,20,45,12,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5298,0,4174,9,6,9,0,11,25,2,25,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5299,1,8529,12,6,16,30,20,45,28,15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5300,0,3625,21,5,22,10,1,0,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
