,Total_Stops,Journey_day,Journey_month,Dep_hour,Dep_min,Arrival_hour,Arrival_min,Duration_hours,Duration_mins,Air India,GoAir,IndiGo,Jet Airways,Jet Airways Business,Multiple carriers,Multiple carriers Premium economy,SpiceJet,Vistara,Vistara Premium economy,Chennai,Delhi,Kolkata,Mumbai,Cochin,Delhi,Hyderabad,Kolkata,New Delhi
1417,0,1,3,16,0,18,35,2,35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1418,1,1,3,11,40,19,10,7,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1419,1,15,5,14,5,22,35,8,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1420,1,9,5,16,0,1,30,9,30,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1421,1,6,6,14,5,22,35,8,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1422,1,15,6,10,0,21,0,11,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1423,0,18,3,14,20,16,55,2,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1424,1,6,5,8,25,20,45,12,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1425,1,9,5,7,55,22,25,14,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1426,1,6,3,8,0,18,50,10,50,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1427,0,27,6,6,20,7,40,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1428,0,18,4,11,30,14,20,2,50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1429,0,9,5,20,0,22,50,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1430,1,9,5,11,40,19,0,7,20,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1431,1,18,5,10,0,21,0,11,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1432,1,27,3,19,45,19,45,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1433,1,6,6,18,55,22,35,27,40,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1434,2,9,6,20,0,4,25,8,25,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1435,1,9,5,19,0,1,30,6,30,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1436,1,9,5,20,0,9,20,13,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1437,1,24,5,17,35,22,15,4,40,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1438,0,18,3,7,45,10,40,2,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1439,1,21,3,12,50,21,0,8,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1440,0,3,3,10,20,12,55,2,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1441,0,6,4,6,55,9,30,2,35,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1442,1,9,6,17,30,1,30,8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1443,1,9,5,18,55,4,40,9,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1444,0,24,5,0,30,3,25,2,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1445,0,1,3,5,30,8,20,2,50,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1446,0,1,4,22,15,0,50,2,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1447,0,18,4,9,30,12,20,2,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1448,1,9,5,12,50,21,0,8,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1449,1,12,6,8,25,20,45,12,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1450,1,27,6,15,45,22,5,6,20,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
1451,2,1,6,16,40,19,15,26,35,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1452,0,6,5,18,25,21,20,2,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1453,0,12,6,9,45,12,0,2,15,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1454,1,9,3,21,50,4,25,6,35,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1455,1,12,6,6,50,22,30,15,40,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1456,1,18,5,17,0,22,5,29,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1457,2,6,6,8,20,23,15,14,55,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1458,1,15,5,18,55,4,40,9,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1459,2,15,6,22,0,19,15,21,15,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1460,1,24,6,6,0,19,15,13,15,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1461,1,3,3,13,0,4,25,15,25,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1462,1,3,6,13,0,4,25,15,25,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1463,1,9,6,11,25,1,30,14,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1464,0,6,5,4,0,6,50,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1465,0,6,3,10,10,12,55,2,45,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1466,0,24,4,10,10,13,0,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1467,0,15,4,6,0,8,45,2,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1468,1,6,6,9,0,21,0,12,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1469,2,9,3,10,45,18,50,32,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1470,1,6,3,20,50,19,45,22,55,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1471,1,12,3,20,35,11,25,14,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1472,1,24,3,19,45,8,10,12,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1473,1,3,6,10,20,19,15,8,55,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1474,2,21,5,5,30,19,0,13,30,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1475,0,9,5,9,10,10,40,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1476,0,6,5,10,20,12,55,2,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1477,0,3,6,7,45,10,40,2,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1478,2,15,5,19,45,19,15,23,30,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1479,2,27,6,13,20,7,40,18,20,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1480,1,9,6,20,20,22,55,26,35,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1481,1,15,4,2,0,7,45,5,45,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1482,1,15,5,18,55,12,0,17,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1483,2,9,5,9,50,23,15,13,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1484,1,15,5,8,25,16,20,7,55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1485,0,15,3,15,10,17,45,2,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1486,0,1,4,17,10,19,40,2,30,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1487,1,15,6,17,0,1,30,8,30,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1488,1,12,6,15,0,19,0,28,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1489,1,24,6,17,40,9,35,15,55,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1490,2,9,3,10,55,19,15,32,20,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1491,1,27,3,20,50,4,25,7,35,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1492,1,6,6,7,10,16,10,9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1493,0,6,6,14,15,16,45,2,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1494,1,6,3,6,0,21,0,15,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1495,0,15,6,2,35,4,5,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1496,1,18,5,8,45,19,0,10,15,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1497,0,9,6,7,45,10,0,2,15,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1498,2,18,5,19,10,12,35,17,25,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1499,1,9,6,14,5,4,40,14,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1500,2,1,3,8,50,10,35,25,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1501,2,24,5,7,0,5,25,22,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1502,0,6,6,6,5,8,50,2,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1503,1,3,3,20,40,9,25,12,45,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1504,2,15,6,22,0,19,15,21,15,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1505,1,6,6,6,30,18,15,11,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1506,0,12,6,22,50,1,20,2,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1507,1,3,6,13,0,1,30,12,30,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1508,1,6,3,8,55,0,45,15,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1509,0,18,6,20,45,23,20,2,35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1510,1,1,6,8,35,16,10,7,35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1511,2,6,3,6,50,19,15,36,25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1512,1,12,3,22,55,21,20,22,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1513,1,12,6,16,45,7,10,14,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1514,0,15,6,9,30,12,20,2,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1515,1,3,6,11,30,19,0,7,30,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1516,1,3,3,11,30,21,0,9,30,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1517,1,9,6,21,10,19,50,22,40,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1518,1,21,5,16,30,22,35,6,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1519,1,9,5,19,20,23,45,4,25,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1520,0,18,4,7,10,10,5,2,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1521,0,27,6,4,55,7,45,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1522,0,15,5,22,20,0,40,2,20,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1523,0,24,3,6,55,9,35,2,40,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1524,1,18,5,15,0,19,0,28,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1525,1,1,5,9,35,21,5,11,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1526,0,27,5,17,45,20,45,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1527,1,3,3,19,45,18,50,23,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1528,0,1,5,21,15,0,15,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1529,1,1,6,15,0,19,0,28,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1530,0,21,4,20,55,23,40,2,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1531,0,18,5,21,10,0,5,2,55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1532,1,15,5,9,15,19,0,9,45,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1533,0,27,6,10,20,12,55,2,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1534,1,18,5,17,5,22,25,5,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1535,0,21,4,7,10,10,5,2,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1536,2,21,5,16,45,12,30,19,45,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1537,2,6,6,6,45,4,25,21,40,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1538,1,6,3,4,55,12,0,7,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1539,1,9,3,6,50,4,25,21,35,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1540,0,24,6,8,20,11,20,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1541,0,3,5,17,0,19,45,2,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1542,2,27,5,18,45,19,15,24,30,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1543,1,27,5,8,45,13,15,4,30,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
1544,0,15,3,6,0,8,45,2,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1545,1,12,5,18,55,12,0,17,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1546,1,21,5,10,20,19,0,8,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1547,1,9,6,11,30,1,30,14,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1548,1,21,3,8,0,18,25,10,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1549,1,24,6,7,55,15,45,7,50,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1550,1,18,3,22,50,10,25,11,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1551,0,3,3,10,20,11,50,1,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1552,1,27,3,7,10,16,10,9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1553,1,12,5,18,55,20,45,25,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1554,2,15,5,5,55,19,15,37,20,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1555,2,24,3,20,30,13,45,17,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1556,2,3,6,15,5,1,30,10,25,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1557,1,18,5,16,0,1,30,9,30,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1558,1,9,6,7,5,12,35,5,30,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1559,1,18,5,21,10,8,15,11,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1560,2,9,5,19,10,12,35,17,25,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1561,1,3,3,8,55,15,30,6,35,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1562,0,1,4,18,25,21,20,2,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1563,1,9,6,20,0,8,15,12,15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1564,1,27,5,12,30,9,25,20,55,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1565,1,12,6,16,45,21,5,28,20,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1566,0,9,5,19,35,21,5,1,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1567,2,9,6,12,0,19,15,7,15,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1568,0,9,3,7,45,10,40,2,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1569,1,21,5,4,55,19,0,14,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1570,1,9,5,14,5,8,15,18,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1571,0,3,5,22,20,0,40,2,20,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1572,0,27,3,13,10,14,30,1,20,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1573,1,1,4,8,25,12,0,27,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1574,1,21,5,17,45,1,30,7,45,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1575,1,24,6,12,50,1,30,12,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1576,1,18,5,7,15,12,30,5,15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1577,1,18,3,16,55,9,30,16,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1578,1,27,6,2,0,7,45,5,45,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1579,2,9,3,17,25,23,55,30,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1580,0,15,6,2,55,4,20,1,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1581,1,12,6,21,10,8,15,11,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1582,2,15,6,9,40,4,25,18,45,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1583,1,9,6,20,0,19,50,23,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1584,1,12,6,20,25,14,25,18,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1585,1,24,5,17,0,21,5,28,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1586,1,6,6,6,30,10,5,27,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1587,0,18,3,9,0,11,30,2,30,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1588,0,24,6,5,45,7,15,1,30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1589,0,18,3,17,45,20,5,2,20,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1590,0,24,3,13,10,16,10,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1591,0,9,3,21,10,0,5,2,55,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1592,1,1,5,14,5,20,45,6,40,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1593,2,18,5,11,40,19,0,7,20,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1594,0,1,4,22,10,1,0,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1595,1,12,6,16,0,19,0,27,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1596,2,21,3,18,25,18,50,24,25,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1597,1,24,3,6,30,19,40,13,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1598,1,27,6,8,0,19,15,11,15,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1599,1,24,5,16,30,10,5,17,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1600,0,6,6,6,55,9,30,2,35,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1601,0,1,4,15,15,17,45,2,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1602,2,21,5,9,40,12,35,26,55,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1603,2,6,6,9,35,4,25,18,50,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1604,1,6,6,19,0,1,30,6,30,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1605,1,27,3,10,20,19,15,8,55,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1606,1,27,6,17,5,22,25,5,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1607,1,27,3,7,55,22,15,14,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1608,1,21,3,8,0,21,0,13,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1609,1,18,3,21,25,8,15,10,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1610,1,12,3,20,35,13,15,16,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1611,0,6,5,18,55,22,0,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1612,1,1,6,17,45,1,30,7,45,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1613,0,15,6,17,10,19,40,2,30,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1614,2,3,3,6,40,21,20,14,40,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1615,0,24,3,21,20,22,45,1,25,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1616,0,21,4,21,10,0,5,2,55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1617,0,18,3,20,55,23,50,2,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1618,1,15,5,15,15,20,30,5,15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1619,1,12,6,11,40,1,30,13,50,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1620,1,24,3,9,25,11,10,25,45,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1621,0,9,3,11,40,14,35,2,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1622,1,1,3,22,50,9,0,10,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1623,2,9,6,9,40,4,25,18,45,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1624,0,3,6,5,45,7,15,1,30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1625,0,21,5,14,45,17,5,2,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1626,1,18,5,20,0,4,40,8,40,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1627,0,6,6,17,45,20,45,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1628,1,6,6,18,55,23,35,28,40,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1629,1,1,4,20,25,23,35,27,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1630,1,24,5,17,0,14,25,21,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1631,2,3,3,13,5,9,25,20,20,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1632,0,1,3,20,30,23,20,2,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1633,1,18,5,14,0,1,30,11,30,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1634,1,1,6,7,0,19,0,12,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1635,1,9,5,9,45,9,25,23,40,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1636,1,18,5,13,0,4,25,15,25,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1637,1,24,5,8,30,19,0,10,30,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1638,0,3,4,21,25,0,5,2,40,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1639,2,6,6,5,0,7,40,26,40,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1640,1,1,3,14,5,5,5,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1641,0,21,5,18,55,21,50,2,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1642,0,15,6,16,55,19,55,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1643,1,27,6,20,55,4,25,7,30,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1644,0,12,6,8,20,10,35,2,15,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1645,1,9,5,20,55,19,0,22,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1646,1,15,6,17,55,22,50,4,55,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
1647,0,6,5,19,50,22,50,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1648,1,6,6,18,55,23,35,28,40,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1649,1,24,5,16,30,20,45,28,15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1650,1,3,4,19,0,4,40,9,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
